Solute_encoded,Solvent_encoded,Potential_ID,Alpha,Mu,Sigma,solvent_density,solvent_shear,solute_density,solute_shear,PC2,PC3,PC4,PC5,density_ratio,density_diff,density_mismatch_pct,shear_ratio,shear_diff,shear_mismatch_pct,combined_mismatch
11,12,2,-1.2,-1,0.07753715956123947,1.9901509842466238,-0.1208773304118522,-0.17669722928812118,1.0497156644206613,0.6370075077308951,0.8967503220263127,-0.8689144206336724,-1.320096673206375,-0.08878584121847936,-2.166848213534745,1.0887858412184792,-8.684140035555709,1.1705929948325136,-9.684140035555709,10.543954555090076
11,12,3,-0.8,-4,0.021516233786875304,1.9901509842466238,-0.1208773304118522,-0.17669722928812118,1.0497156644206613,0.6623326603465884,0.9267567173052427,-0.8870749302515878,-1.2937023895833182,-0.08878584121847936,-2.166848213534745,1.0887858412184792,-8.684140035555709,1.1705929948325136,-9.684140035555709,10.543954555090076
11,12,1,1.2,-1,-0.14654654353621718,1.9901509842466238,-0.1208773304118522,-0.17669722928812118,1.0497156644206613,0.7383081181936685,1.016775903142033,-0.9415564591053338,-1.214519538714148,-0.08878584121847936,-2.166848213534745,1.0887858412184792,-8.684140035555709,1.1705929948325136,-9.684140035555709,10.543954555090076
13,12,1,-0.9,-83,1.4780603039203437,1.9901509842466238,-0.1208773304118522,0.2819189190398013,-1.3946375428539222,-1.1685727378592772,1.2481733447445316,1.3066166659900376,-1.3063948425737035,0.14165705078226634,-1.7082320652068226,0.8583429492177337,11.537626932214048,-1.27376021244207,-10.537626932214048,-9.044897778752825
14,12,2,-2.6,2,-0.9868604301516797,1.9901509842466238,-0.1208773304118522,0.32645941739592893,-0.20938627490099118,0.6824523954722906,2.023741937830637,-0.13503525032077682,-0.43020469972768344,0.1640375127214335,-1.6636915668506949,0.8359624872785665,1.7322212046507983,-0.08850894448913899,-0.7322212046507982,-0.6121094594779896
14,12,3,-2.4,2,-0.9868604301516797,1.9901509842466238,-0.1208773304118522,0.32645941739592893,-0.20938627490099118,0.6824523954722906,2.023741937830637,-0.13503525032077682,-0.43020469972768344,0.1640375127214335,-1.6636915668506949,0.8359624872785665,1.7322212046507983,-0.08850894448913899,-0.7322212046507982,-0.6121094594779896
14,12,1,0.0,2,-0.9308395043773156,1.9901509842466238,-0.1208773304118522,0.32645941739592893,-0.20938627490099118,0.6571272428565974,1.993735542551707,-0.1168747407028616,-0.45659898335074023,0.1640375127214335,-1.6636915668506949,0.8359624872785665,1.7322212046507983,-0.08850894448913899,-0.7322212046507982,-0.6121094594779896
19,12,1,-2.2,2,-0.09052561776185303,1.9901509842466238,-0.1208773304118522,1.2916293690621825,0.3996217263157189,1.249587195166305,1.2264672665979535,0.5037337479680128,-0.8527206704110664,0.6490107430472828,-0.6985216151844413,0.3509892569527172,-3.306010522850986,0.5204990567275711,-4.306010522850986,1.5113634338460489
20,12,1,-0.0,-4,-0.7067558012798588,1.9901509842466238,-0.1208773304118522,-1.0071133003345654,-0.4324985144586074,-0.41794201804901143,2.028685815123425,-0.8773125512843754,-0.7142664001699641,-0.5060486909317639,-2.997264284581189,1.5060486909317639,3.577995253411059,-0.3116211840467552,-2.577995253411059,-3.882586376628026
22,12,1,-1.3,2,-0.034504691987488866,1.9901509842466238,-0.1208773304118522,1.7747805376710226,2.609941115872523,2.850256446941052,0.16481967048378762,-0.3884046330239007,-1.3487694120968197,0.8917818556077391,-0.21537044657560123,0.10821814439226086,-21.591650866047043,2.7308184462843754,-22.591650866047043,2.444826535481424
24,12,1,-1.9,-13,0.41366271420742445,1.9901509842466238,-0.1208773304118522,-0.629651449858909,-0.6925360897005843,-0.8420555172601303,1.5327417052042167,-0.09434104914909976,-1.1194621864448362,-0.31638375924390727,-2.619802434105533,1.3163837592439074,5.729247058492947,-0.5716587592887321,-4.729247058492947,-6.225504021252137
22,13,56,-2.6,-16,0.581725491530517,2.071198194945792,2.909401911371852,1.7747805376710226,2.609941115872523,1.9972710750318912,-0.2598104463465247,-0.8254535185183968,0.42858393460527694,0.8568859040153194,-0.2964176572747692,0.14311409598468058,0.8970713553432272,-0.2994607954993289,0.10292864465677279,0.01473053993098246
22,13,57,-1.8,5,-0.9308395043773156,2.071198194945792,2.909401911371852,1.7747805376710226,2.609941115872523,2.681050195655611,0.5503622261845849,-1.3157872782021105,1.1412295924278075,0.8568859040153194,-0.2964176572747692,0.14311409598468058,0.8970713553432272,-0.2994607954993289,0.10292864465677279,0.01473053993098246
0,14,1,-1.8,-6,-0.4826720981824022,1.2644353424483494,0.3792865310813625,0.06903043537153107,-0.8228149148968149,-0.2185376003643028,1.507078857951999,0.15934083122990844,0.12396883514032957,0.054593883177819255,-1.1954049070768185,0.9454061168221808,-2.169375518162835,-1.2021014459781774,3.1693755181628345,2.9963470013776123
1,14,1,0.0,-24,-0.3706302466336739,1.2644353424483494,0.3792865310813625,-1.355699319248834,-1.114837111893555,-1.341601217034739,1.6372159625100942,-0.6638204121124303,-0.07808335507344688,-1.0721776541169503,-2.6201346616971835,2.0721776541169503,-2.9393005565346746,-1.4941236429749174,3.939300556534674,8.162930586101618
2,14,1,-1.7,-11,-0.20256746931058137,1.2644353424483494,0.3792865310813625,1.5805764156012974,-1.0454070793039472,0.4742755091202704,1.3992006507804178,1.4650501704572454,0.2815547597413739,1.250025495602486,0.3161410731529479,0.2500254956024862,-2.7562462508843795,-1.4246936103853096,3.7562462508843795,-0.9391573304823477
3,14,1,-1.4,-1,1.3099975265972512,1.2644353424483494,0.3792865310813625,-0.17858453854049944,0.3996217263157189,-0.4540976775670713,-0.0033119435218827453,-0.13360971272766983,-1.0603343846204982,-0.1412365919752788,-1.4430198809888488,1.1412365919752787,1.0536143352530338,0.020335195234356396,0.0536143352530338,-0.06118664124519234
5,14,39,-1.1,4,1.926227710115257,1.2644353424483494,0.3792865310813625,-0.1876436229519152,-0.14801740714388464,-1.0658113379017207,-0.08215647995947405,0.3713550236771711,-1.2171267262240064,-0.14840112155405066,-1.4520789654002646,1.1484011215540506,-0.3902522104380573,-0.5273039382252471,1.3902522104380572,1.5965671977100628
5,14,1,-1.7,3,0.8058091946279736,1.2644353424483494,0.3792865310813625,-0.1876436229519152,-0.14801740714388464,-0.5593082855878542,0.5179714256191256,0.00814483131886455,-0.6892410537628726,-0.14840112155405066,-1.4520789654002646,1.1484011215540506,-0.3902522104380573,-0.5273039382252471,1.3902522104380572,1.5965671977100628
6,14,1,-0.2,-20,0.8058091946279736,1.2644353424483494,0.3792865310813625,-0.37297739153546255,0.5296405139367074,-0.27093403396027843,0.21487776360929842,-0.5110111385983961,-0.8850099308952607,-0.29497545585309215,-1.637412733983812,1.2949754558530921,1.3964126604408522,0.1503539828553449,0.3964126604408522,-0.5133446656603297
7,14,1,-1.6,11,0.6937673430792453,1.2644353424483494,0.3792865310813625,-1.5298979632433496,-1.1085962100877476,-1.928821773013683,1.0711287584210467,-0.44773371308596077,-0.6081613450299669,-1.2099455874754181,-2.794333305691699,2.209945587475418,-2.9228462369256594,-1.48788274116911,3.9228462369256594,8.669276731638409
9,14,1,3.1,-7,-0.20256746931058137,1.2644353424483494,0.3792865310813625,0.07054028277343387,1.5697908149046154,1.0863044178715016,0.2609613255676395,-1.110661925582474,-0.5973636231713265,0.055787971440948034,-1.1938950596749156,0.944212028559052,4.138799261943399,1.190504283823253,3.1387992619433995,-2.9636920183592323
11,14,1,-1.5,-1,1.4780603039203437,1.2644353424483494,0.3792865310813625,-0.17669722928812118,1.0497156644206613,-0.14019880319777828,-0.3912065427417803,-0.44780866000872965,-1.2994229341686232,-0.139743981646368,-1.4411325717364707,1.1397439816463681,2.7676059611921255,0.6704291333392989,1.7676059611921258,-2.014618256190969
13,14,1,-1.8,-7,3.382771780248725,1.2644353424483494,0.3792865310813625,0.2819189190398013,-1.3946375428539222,-2.1737054223291903,-0.309841077533931,1.8911670131762182,-1.5232696561434615,0.2229603282789585,-0.9825164234085482,0.7770396717210415,-3.6770025523388594,-1.7739240739352846,4.67700255233886,3.634216527907861
14,14,1,-1.9,-6,-0.4826720981824022,1.2644353424483494,0.3792865310813625,0.32645941739592893,-0.20938627490099118,0.31044852639471066,1.2158873975254236,-0.004497643582479393,0.012777577278975601,0.25818593204125373,-0.9379759250524204,0.7418140679587463,-0.5520530199267075,-0.5886728059823537,1.5520530199267075,1.151334764399488
15,14,1,-2.2,-2,-0.14654654353621718,1.2644353424483494,0.3792865310813625,2.0301334795178043,-0.08872883998871386,1.3042347223440351,0.9131613323393909,1.2623100300915575,0.08921696438046853,1.605565275949041,0.7656981370694549,0.605565275949041,-0.23393617415241205,-0.4680153710700764,1.2339361741524122,-0.7472288998041093
20,14,1,-1.8,-5,-0.5947139497311306,1.2644353424483494,0.3792865310813625,-1.0071133003345654,-0.4324985144586074,-0.6126698188167383,1.4308760417707218,-0.873898511871485,-0.08652413780190815,-0.796492526367124,-2.271548642782915,1.796492526367124,-1.1402949459490037,-0.8117850455399699,2.1402949459490035,3.8450238746187124
22,14,1,2.9,-4,-0.14654654353621718,1.2644353424483494,0.3792865310813625,1.7747805376710226,2.609941115872523,2.7568292566360983,-0.3129645217531959,-0.4576326320826717,-0.6154500152365369,1.4036150984474085,0.5103451952226732,0.40361509844740845,6.881185863445946,2.2306545847911607,5.881185863445946,2.3737354112622424
24,14,1,-1.6,5,0.021516233786875304,1.2644353424483494,0.3792865310813625,-0.629651449858909,-0.6925360897005843,-0.8088569444866172,1.204989489361883,-0.2543715962974475,-0.25417137146927005,-0.4979704605849622,-1.8940867923072584,1.4979704605849622,-1.8258915963246405,-1.0718226207819468,2.8258915963246403,4.233102136109595
0,15,1,-2.7,-1,-0.9308395043773156,-0.9945006445444908,-0.4729628601743813,0.06903043537153107,-0.8228149148968149,-0.003449283794436422,0.19382895052753493,0.4116081051749782,0.7799970425386545,-0.06941215749854938,1.0635310799160218,-1.0694121574985493,1.739703017258994,-0.3498520547224336,-0.739703017258994,-0.7910473995951275
1,15,17,1.4,-5,-0.6507348755054947,-0.9945006445444908,-0.4729628601743813,-1.355699319248834,-1.114837111893555,-1.2024883583119526,0.23394686924884023,-0.3570716093136145,0.49876200145570804,1.3631960187112622,-0.3611986747043432,-0.36319601871126217,2.357134578141114,-0.6418742517191736,-1.3571345781411137,0.49290587563624083
1,15,25,2.2,-5,-0.7627767270542231,-0.9945006445444908,-0.4729628601743813,-1.355699319248834,-1.114837111893555,-1.1518380530805659,0.29395965980670025,-0.3933926285494451,0.5515505687018214,1.3631960187112622,-0.3611986747043432,-0.36319601871126217,2.357134578141114,-0.6418742517191736,-1.3571345781411137,0.49290587563624083
1,15,1,-1.3,-6,-0.7627767270542231,-0.9945006445444908,-0.4729628601743813,-1.355699319248834,-1.114837111893555,-1.1518380530805659,0.29395965980670025,-0.3933926285494451,0.5515505687018214,1.3631960187112622,-0.3611986747043432,-0.36319601871126217,2.357134578141114,-0.6418742517191736,-1.3571345781411137,0.49290587563624083
2,15,1,0.0,-7,-0.9868604301516797,-0.9945006445444908,-0.4729628601743813,1.5805764156012974,-1.0454070793039472,0.8413147413842964,0.2659891150295335,1.6083543866948231,1.095948668878039,-1.5893166326958448,2.575077060145788,-2.5893166326958448,2.210336513354359,-0.5724442191295658,-1.2103365133543587,-3.1339444651875374
3,15,1,-1.3,3,0.24559993688433196,-0.9945006445444908,-0.4729628601743813,-0.17858453854049944,0.3996217263157189,0.039567317775421766,-0.9864915028781167,-0.08110804457966875,-0.11396905736854952,0.17957206917879492,0.8159161060039914,-0.8204279308212051,-0.8449325728628638,0.8725845864901003,-1.8449325728628638,1.5136342132585217
5,15,1,-1.0,0,-0.14654654353621718,-0.9945006445444908,-0.4729628601743813,-0.1876436229519152,-0.14801740714388464,-0.11629359547674788,-0.5252209242949685,0.09696751870269636,0.20433570624296274,0.18868124820357582,0.8068570215925757,-0.8113187517964242,0.3129577808483961,0.3249454530304967,-0.6870422191516039,0.5574102356735247
6,15,45,-1.3,88,1.8141858585665287,-0.9945006445444908,-0.4729628601743813,-0.37297739153546255,0.5296405139367074,-0.7142996853984386,-1.8785384210673448,0.2134293854124721,-0.9152330976964098,0.37503986908555165,0.6215232530090282,-0.6249601309144484,-1.1198353159092218,1.0026033741110887,-2.1198353159092216,1.324812556547698
6,15,1,1.1,-23,0.46968363998178864,-0.9945006445444908,-0.4729628601743813,-0.37297739153546255,0.5296405139367074,-0.10649602262179884,-1.1583849343730255,-0.22242284541749566,-0.2817702907430491,0.37503986908555165,0.6215232530090282,-0.6249601309144484,-1.1198353159092218,1.0026033741110887,-2.1198353159092216,1.324812556547698
7,15,1,-2.0,2,0.30162086265869614,-0.9945006445444908,-0.4729628601743813,-1.5298979632433496,-1.1085962100877476,-1.73905860905951,-0.2721275442823473,-0.1773059295229756,0.021472578745301386,1.5383579403752783,-0.5353973186988588,-0.5383579403752782,2.3439392464748887,-0.6356333499133662,-1.3439392464748887,0.7235203647217244
9,15,1,2.0,2,-0.7067558012798588,-0.9945006445444908,-0.4729628601743813,0.07054028277343387,1.5697908149046154,1.3267178870570613,-1.0222821865778946,-0.8765551612553194,0.08505886785005506,-0.0709303540026797,1.0650409273179247,-1.0709303540026796,-3.319057260280086,2.0427536750789965,-4.319057260280085,4.625409520709595
10,15,17,-2.0,-74,0.6937673430792453,-0.9945006445444908,-0.4729628601743813,-0.24086574386898274,0.26960293869473045,-0.2800183932483342,-1.1645179969740607,0.09334584458764125,-0.3027542899118304,0.24219767497416353,0.7536349006755081,-0.7578023250258364,-0.5700298298165059,0.7425657988691118,-1.5700298298165059,1.1897722553948664
11,15,53,-1.4,-96,1.6461230812434362,-0.9945006445444908,-0.4729628601743813,-0.17669722928812118,1.0497156644206613,-0.20368716540053838,-2.0345267982344737,0.00422421973340854,-0.9337318466239215,0.17767432354863225,0.8178034152563697,-0.8223256764513678,-2.2194462880946535,1.5226785245950427,-3.219446288094654,2.6474333466562814
11,15,1,-0.4,-6,-0.034504691987488866,-0.9945006445444908,-0.4729628601743813,-0.17669722928812118,1.0497156644206613,0.5560674130702613,-1.1343349398665743,-0.5405910688040512,-0.14190333793222065,0.17767432354863225,0.8178034152563697,-0.8223256764513678,-2.2194462880946535,1.5226785245950427,-3.219446288094654,2.6474333466562814
13,15,1,-0.8,-53,1.4220393781459795,-0.9945006445444908,-0.4729628601743813,0.2819189190398013,-1.3946375428539222,-1.2748379851356042,-0.8129183124272855,1.6531005274375739,-0.15459579092260592,-0.2834778645809004,1.276419563584292,-1.2834778645809004,2.948725281176876,-0.9216746826795408,-1.948725281176876,-2.5011457625397115
14,15,1,-0.0,-2,-0.8748185786029513,-0.9945006445444908,-0.4729628601743813,0.32645941739592893,-0.20938627490099118,0.5002116903488835,-0.12736890517797045,0.2659301399805057,0.6424115010542438,-0.3282646614527399,1.3209600619404198,-1.32826466145274,0.442711875566277,0.2635765852733901,-0.5572881244337229,0.7402261219325914
15,15,1,0.5,-6,-0.6507348755054947,-0.9945006445444908,-0.4729628601743813,2.0301334795178043,-0.08872883998871386,1.5446481915295949,-0.3700821798061429,1.496416794418712,0.7716394554018501,-2.0413596418005966,3.0246341240622954,-3.041359641800597,0.1876021300192568,0.38423402018566744,-0.8123978699807431,2.470794094844201
19,15,1,1.9,-10,-0.6507348755054947,-0.9945006445444908,-0.4729628601743813,1.2916293690621825,0.3996217263157189,1.3712483214312177,-0.5645668330634941,0.6867730228543115,0.5366269338475413,-1.2987717767179376,2.286130013606673,-2.2987717767179374,-0.8449325728628638,0.8725845864901003,-1.8449325728628638,4.241078928444761
21,15,53,1.3,24,1.3099975265972512,-0.9945006445444908,-0.4729628601743813,-0.7259042217302013,0.009565363452753462,-1.0197237509397137,-1.3562746544223692,0.09193400002878298,-0.6043262554584774,0.7299183019259738,0.2685964228142895,-0.2700816980740261,-0.020224343723789884,0.48252822362713477,-1.02022434372379,0.27554392316938003
22,15,1,1.8,2,-0.4826720981824022,-0.9945006445444908,-0.4729628601743813,1.7747805376710226,2.609941115872523,2.9212672679745784,-1.6862272197355197,-0.16904433890177137,-0.012210375084325346,-1.784594658039585,2.7692811822155132,-2.784594658039585,-5.518279204650949,3.0829039760469046,-6.518279204650949,18.150765452881547
24,15,1,-0.8,0,-0.2585883950849455,-0.9945006445444908,-0.4729628601743813,-0.629651449858909,-0.6925360897005843,-0.6697440857638308,-0.19827960389937088,0.052377206501368276,0.32267398505988476,0.633133274787677,0.36484919468558186,-0.36686672521232305,1.4642504687265432,-0.219573229526203,-0.46425046872654313,-0.17031804913999288
6,16,46,3.5,-6,1.0859138234997945,-0.7181611847235276,-0.02020537106976742,-0.37297739153546255,0.5296405139367074,-0.45328206767704154,-1.3158977625657464,-0.14361730494897076,-0.38445437523075615,0.5193505294762605,0.3451837931880651,-0.4806494705237396,-26.212857566827353,0.5498458850064748,-27.21285756682735,13.079845580933505
11,16,53,2.6,-32,0.8058091946279736,-0.7181611847235276,-0.02020537106976742,-0.17669722928812118,1.0497156644206613,0.1079807575522453,-1.411873349175015,-0.38914348986386504,-0.35016455691215437,0.24604118552598295,0.5414639554354065,-0.7539588144740171,-51.95230816578833,1.0699210354904287,-52.95230816578833,39.92385948834059
20,16,53,-0.7,8,-0.9308395043773156,-0.7181611847235276,-0.02020537106976742,-1.0071133003345654,-0.4324985144586074,-0.5164411737608747,0.23017086366390674,-0.7062702840191284,0.7043685377162201,1.4023499483925415,-0.28895211561103773,-0.4023499483925414,21.405126041250465,-0.41229314338883993,-20.405126041250462,8.210001409640427
0,17,1,-2.4,-24,1.3099975265972512,1.7392199177112122,2.643073976604432,0.06903043537153107,-0.8228149148968149,-1.430444512963517,0.7689031359833071,0.22427395614728862,0.633894495791189,0.03969045815803105,-1.6701894823396812,0.960309541841969,-0.3113098317262722,-3.465888891501247,1.3113098317262721,1.259263343717926
1,17,1,-2.0,-34,1.3099975265972512,1.7392199177112122,2.643073976604432,-1.355699319248834,-1.114837111893555,-2.5028578244025663,0.9590530310992623,-0.6352083064308807,0.48463087282352596,-0.7794870018697315,-3.0949192369600462,1.7794870018697315,-0.4217956522449631,-3.757911088497987,1.421795652244963,2.530066882484809
2,17,1,-2.0,-38,1.3660184523716152,1.7392199177112122,2.643073976604432,1.5805764156012974,-1.0454070793039472,-0.6363307930161706,0.781050509927446,1.4573412569029645,0.8970575548844602,0.9087846795598526,-0.15864350210991485,0.09121532044014731,-0.395526984321107,-3.6884810559083796,1.3955269843211071,0.12729344105772222
3,17,1,-2.1,4,2.038269561663985,1.7392199177112122,2.643073976604432,-0.17858453854049944,0.3996217263157189,-1.184826690468112,-0.17136615519090453,-0.41372627055068084,-0.04891733513156144,-0.10268082645667609,-1.9178044562517116,1.102680826456676,0.1511958158769035,-2.2434522502887133,0.8488041841230964,0.9359600992487407
4,17,34,-1.0,-2,0.021516233786875304,1.7392199177112122,2.643073976604432,-0.5013144206971857,1.4397720272836267,0.14540148393689334,0.44515361009009147,-1.8919098556330676,0.5948469943435208,-0.2882409611298082,-2.240534338408398,1.2882409611298082,0.5447339121144493,-1.2033019493208055,0.45526608788555073,0.5864924226274896
5,17,1,-2.2,1,1.4220393781459795,1.7392199177112122,2.643073976604432,-0.1876436229519152,-0.14801740714388464,-1.2393869932575083,0.40993000450796363,-0.3082927457399771,0.3749645629721774,-0.10788953199136049,-1.9268635406631274,1.1078895319913604,-0.05600199179216436,-2.791091383748317,1.0560019917921644,1.1699335524685655
6,17,34,-0.7,-7,1.0859138234997945,1.7392199177112122,2.643073976604432,-0.37297739153546255,0.5296405139367074,-0.7990618259357728,0.2868747141717162,-0.9364117733647297,0.3375613875781295,-0.2144509660551124,-2.1121973092466746,1.2144509660551124,0.20038807790659674,-2.1134334626677247,0.7996119220934033,0.9710894712555188
6,17,1,-1.7,12,2.0942904874383497,1.7392199177112122,2.643073976604432,-0.37297739153546255,0.5296405139367074,-1.254914573018253,-0.2532404008490235,-0.6095226002422538,-0.13753571763689104,-0.2144509660551124,-2.1121973092466746,1.2144509660551124,0.20038807790659674,-2.1134334626677247,0.7996119220934033,0.9710894712555188
7,17,1,-2.5,-16,2.934604374053812,1.7392199177112122,2.643073976604432,-1.5298979632433496,-1.1085962100877476,-3.343329906538444,0.09290187422091518,-0.23751651122525783,-0.30938995336356123,-0.8796460687137673,-3.269117880954562,1.8796460687137673,-0.4194344236675379,-3.7516701866921798,1.4194344236675378,2.6680343342436794
9,17,1,-1.9,-5,-0.7627767270542231,1.7392199177112122,2.643073976604432,0.07054028277343387,1.5697908149046154,0.9380539151314073,0.7830542053140067,-1.8084702046175374,1.0211219496479138,0.04055857574714521,-1.6686796349377784,0.9594414242528548,0.5939261741441425,-1.0732831616998169,0.40607382585585744,0.3896040498309496
11,17,1,-2.3,7,2.2063323389870777,1.7392199177112122,2.643073976604432,-0.17669722928812118,1.0497156644206613,-0.8709278160988192,-0.5592607544108023,-0.7279252178317408,-0.2880058846796862,-0.10159567947028351,-1.9159171469993335,1.1015956794702835,0.3971571260253696,-1.5933583121837709,0.6028428739746303,0.6640891053699014
13,17,1,-2.1,-80,7.304236584454217,1.7392199177112122,2.643073976604432,0.2819189190398013,-1.3946375428539222,-4.347968134324751,-2.188259820101962,2.6461995035743806,-2.016326773168757,0.1620950382231147,-1.457300998671411,0.8379049617768853,-0.527657400132863,-4.037711519458354,1.5276574001328629,1.2800317154665024
14,17,1,-1.9,-26,0.7497882688536095,1.7392199177112122,2.643073976604432,0.32645941739592893,-0.20938627490099118,-0.6482068600475703,0.7777756283460318,-0.12116961484425244,0.7866460741604019,0.18770450710197978,-1.4127605003152832,0.8122954928980202,-0.07922073947017956,-2.8524602515054234,1.0792207394701796,0.8766461425136953
15,17,1,-1.5,-24,0.3576417884330603,1.7392199177112122,2.643073976604432,2.0301334795178043,-0.08872883998871386,0.6748063199057678,0.8651327017860889,0.9095514337968852,1.2062111483616318,1.1672666917185666,0.2909135618065921,0.16726669171856662,-0.03357032030662425,-2.731802816593146,1.0335703203066242,-0.17288188813618827
16,17,56,-1.1,-8,-0.3706302466336739,1.7392199177112122,2.643073976604432,2.1126088938467347,2.8699786911145,2.8249897291606905,-0.10339847058715407,-0.9512811980004127,0.833046651019697,1.2146876150239223,0.37338897613552247,0.21468761502392225,1.0858487944410746,0.22690471451006777,0.0858487944410747,0.01843067293123328
16,17,57,-1.6,-2,0.41366271420742445,1.7392199177112122,2.643073976604432,2.1126088938467347,2.8699786911145,2.470437592540984,-0.5234880044921737,-0.697034063349598,0.46352668029690314,1.2146876150239223,0.37338897613552247,0.21468761502392225,1.0858487944410746,0.22690471451006777,0.0858487944410747,0.01843067293123328
19,17,1,-2.1,-6,-0.14654654353621718,1.7392199177112122,2.643073976604432,1.2916293690621825,0.3996217263157189,0.7293328233486303,0.9407056060391076,-0.06353692432875307,1.2087471794148332,0.742648675943148,-0.4475905486490297,0.257351324056852,0.1511958158769035,-2.2434522502887133,0.8488041841230964,0.21844088064907488
20,17,1,-2.2,-16,0.581725491530517,1.7392199177112122,2.643073976604432,-1.0071133003345654,-0.4324985144586074,-1.5460000526433257,1.02277066787026,-1.0087309927511734,0.7137386427025749,-0.5790603534830211,-2.746333218045778,1.5790603534830212,-0.1636346611131331,-3.0755724910630398,1.1636346611131332,1.8374493593023997
24,17,1,-2.6,-5,2.038269561663985,1.7392199177112122,2.643073976604432,-0.629651449858909,-0.6925360897005843,-2.1220644675486047,0.3467881862774716,-0.11679643290840598,0.1501771546893626,-0.36203095620450404,-2.3688713675701214,1.362030956204504,-0.26201918517251954,-3.3356100663050166,1.2620191851725195,1.7189091975289559
0,18,1,-1.4,3,-0.4826720981824022,-0.6235751951203792,-0.7392907949418013,0.06903043537153107,-0.8228149148968149,-0.13036546721024006,0.22919023096960553,0.5759291947899097,0.21358948230419703,-0.11070106045222816,0.6926056304919103,-1.1107010604522283,1.1129787094962935,-0.08352411995501363,-0.11297870949629348,-0.1254855724460574
1,18,1,0.0,-12,-0.5947139497311306,-0.6235751951203792,-0.7392907949418013,-1.355699319248834,-1.114837111893555,-1.152128473417903,0.47935291664342083,-0.31987408702409026,0.11711442658264745,2.1740751233491906,-0.7321241241284548,-1.1740751233491906,1.507981865216268,-0.37554631695175367,-0.507981865216268,0.5964088710629417
2,18,1,-2.4,-2,-0.4826720981824022,-0.6235751951203792,-0.7392907949418013,1.5805764156012974,-1.0454070793039472,0.6890734053527995,0.2713440001926742,1.7908359859276701,0.5031468250205248,-2.5347005909947593,2.2041516107216763,-3.534700590994759,1.414067490704039,-0.3061162843621459,-0.414067490704039,-1.4636046041032833
3,18,1,-2.1,-5,0.8618301204023378,-0.6235751951203792,-0.7392907949418013,-0.17858453854049944,0.3996217263157189,-0.16332432348746181,-1.0411494082728359,0.13769457388900883,-0.7595594684721769,0.2863881372093774,0.44499065657987974,-0.7136118627906226,-0.540547412533627,1.1389125212575202,-1.540547412533627,1.0993529087753953
5,18,40,-1.3,-14,1.5340812296947077,-0.6235751951203792,-0.7392907949418013,-0.1876436229519152,-0.14801740714388464,-0.8003631364378047,-1.1500003399893572,0.6608198199117652,-0.9427460936987422,0.30091579078236297,0.435931572168464,-0.699084209217637,0.200215406652719,0.5912733877979166,-0.7997845933472809,0.5591167799846333
5,18,41,-1.6,-18,1.926227710115257,-0.6235751951203792,-0.7392907949418013,-0.1876436229519152,-0.14801740714388464,-0.977639204747658,-1.360045106941867,0.7879433872371725,-1.1275060790601388,0.30091579078236297,0.435931572168464,-0.699084209217637,0.200215406652719,0.5912733877979166,-0.7997845933472809,0.5591167799846333
5,18,42,-2.6,-15,1.5340812296947077,-0.6235751951203792,-0.7392907949418013,-0.1876436229519152,-0.14801740714388464,-0.8003631364378047,-1.1500003399893572,0.6608198199117652,-0.9427460936987422,0.30091579078236297,0.435931572168464,-0.699084209217637,0.200215406652719,0.5912733877979166,-0.7997845933472809,0.5591167799846333
5,18,1,-1.1,0,0.46968363998178864,-0.6235751951203792,-0.7392907949418013,-0.1876436229519152,-0.14801740714388464,-0.3191852367396315,-0.5798788296896877,0.3157701371713739,-0.4412547048606649,0.30091579078236297,0.435931572168464,-0.699084209217637,0.200215406652719,0.5912733877979166,-0.7997845933472809,0.5591167799846333
6,18,1,0.0,-25,0.3576417884330603,-0.6235751951203792,-0.7392907949418013,-0.37297739153546255,0.5296405139367074,0.019839320119330827,-0.822959701141655,-0.2397068519817173,-0.5842350147469396,0.598127370129693,0.2505978035849166,-0.40187262987030703,-0.7164170277250672,1.2689313088785088,-1.7164170277250674,0.6897810248860485
7,18,1,1.2,2,-1.042881355926044,-0.6235751951203792,-0.7392907949418013,-1.5298979632433496,-1.1085962100877476,-1.0555699087731272,0.7234383850854826,-0.5941211476813345,0.2996820944486581,2.453429795179726,-0.9063227681229704,-1.4534297951797261,1.499540123687079,-0.3693054151459463,-0.4995401236870789,0.7260464996545661
9,18,1,2.4,-1,0.1895790111099678,-0.6235751951203792,-0.7392907949418013,0.07054028277343387,1.5697908149046154,0.997200482715711,-1.2269720683672636,-0.5669499946970652,-0.6925029613688559,-0.11312233604772604,0.694115477893813,-1.113122336047726,-2.1233739492565884,2.309081609846417,-3.123373949256589,3.476697306747106
10,18,48,0.0,0,-0.5947139497311306,-0.6235751951203792,-0.7392907949418013,-0.24086574386898274,0.26960293869473045,0.37814515442235536,-0.1989584628851611,-0.3053088639528022,-0.0509390578315303,0.3862657555236532,0.38270945125139644,-0.6137342444763467,-0.3646777973421869,1.0088937336365318,-1.3646777973421869,0.8375494969054521
11,18,54,-2.3,-24,1.8702067843408927,-0.6235751951203792,-0.7392907949418013,-0.17669722928812118,1.0497156644206613,-0.2293027383535688,-1.879139936676683,0.095903270876679,-1.3945622723661524,0.28336154271500547,0.44687796583225803,-0.7166384572849946,-1.4198954884908277,1.7890064593624626,-2.4198954884908277,1.7341901696629853
