material_id,formula,formation_energy_per_atom
mp-676854,Ta14(CuS8)3,-1.301147123479672
mp-758189,Li2Cu3F8,-2.139436614102564
mp-760590,Li5(CuO2)3,-1.605298658333333
mp-760679,Cu3OF5,-1.597091688888889
mp-760891,Cu3OF5,-1.595463767222222
mp-776310,La8Cu3O16,-3.058201804444445
mp-1216931,TiCu3O4,-1.724905211666666
mp-615789,Ba2(CuO2)3,-1.787688270454546
mp-29136,Sr6Cu3N5,-0.6192317234821441
mp-1205484,Pr2(CuSn2)3,-0.374711259393939
mp-1178131,Li2Cu3F11,-1.975330424614583
mp-1194512,V2(CuO3)3,-1.494753613214285
mp-1219397,Sm8(Ga16Cu)3,-0.378209575762712
mp-1220615,Nd8(Ga16Cu)3,-0.39009561677966104
mp-1217715,Tb2Ga5Cu3,-0.520522012999998
mp-1219222,Sm2Ga5Cu3,-0.5335488030000021
mp-1219852,Pr2Ga5Cu3,-0.529310920333333
mp-1220403,Nd2Ga5Cu3,-0.5357612434999991
mp-1223339,La2Ga5Cu3,-0.541646191000001
mp-1226949,Ce2Ga5Cu3,-0.501104523999998
mp-767737,Co9Cu3O16,-1.213403641071428
mp-861469,Fe9Cu3O16,-1.40491176642857
mp-1048148,Al2(CuO2)3,-1.7556627227272732
mp-1048365,Y2(CuO2)3,-1.9832151936363631
mp-10985,RbCu3S2,-0.615274059583332
mp-1208093,V2Cu3O11,-1.017604107187499
mp-1248380,Al5(CuO4)3,-2.308133105999999
mp-1311133,Co4(CuO4)3,-0.936946194736841
mp-13829,TlCu3S2,-0.37718145472222303
mp-1389441,Y(CuO2)3,-0.9633570280000001
mp-1394351,Al(CuO2)3,-0.843183305
mp-1958773,V4Cu3O10,-1.811525710588236
mp-2214791,Cu3(MoO3)4,-1.643617369473684
mp-25248,Li4(CuO2)3,-1.530516197564102
mp-505031,Cs4Cu3F10,-2.408485024705883
mp-541622,KCu3Te2,-0.45137284593055504
mp-676402,Ti8Cu3S16,-1.448249065802469
mp-8800,TlCu3Se2,-0.243218631354181
mp-9868,KCu3S2,-0.6254775112083331
mp-1078387,FeCu3S4,-0.533773677499999
mp-1223074,La4Cu3Sb8,-0.869052584666664
mp-510657,VCu3O4,-1.31639714625
mp-5702,Cu3SbS4,-0.30063369765625003
mp-675626,Cu3AsSe4,-0.19322776734375102
mp-9814,Cu3SbSe4,-0.232113537031249
mp-1257684,Al2(CuSe2)3,-0.507529971761365
mp-1264825,Al2(CuS2)3,-0.6377375993087111
mp-1345658,Al(CuS2)3,-0.19861206279166702
mp-1346055,Al(CuSe2)3,-0.181151561937497
mp-1206459,Ce2(CuSn)3,1.761854461875001
mp-1206766,Y2(CuSn)3,0.577871686875
mp-1206868,Nd2(CuSn)3,0.57165129
mp-1207053,Pr2(CuSn)3,0.5719463139583331
mp-1207503,Zr2Cu3Sb,0.7223667733333331
mp-1217065,Ti8Cu3Ni,-0.16076476138889
mp-1225771,Cu3PdAu4,-0.06809110374999701
mp-760811,Li5Cu3F14,-2.266574487090905
mp-753848,Li(CuO)3,-1.112466536190476
mp-1103484,Cu3(BrN)4,1.205428969999999
mp-765613,Li(CuO)3,-1.115489977261905
mp-1177454,Li4Cu3F12,-2.263539274780705
mp-1192764,Cu3(CO4)2,-1.315455871153845
mp-1192830,Cu3(MoO5)2,-1.396173429
mp-1199337,Cu3TeO8,-0.766492186388889
mp-1202851,Cu3AsO7,-0.9685705134090911
mp-1213378,Cu3BO5,-1.415151145740741
mp-1213419,Cu3BO5,-1.424867814074073
mp-1221729,Na5(CuO2)3,-1.363781607635467
mp-36345,FeCu3S8,-0.5166409791666661
mp-540858,Cu3(AsO4)2,-1.303926875961539
mp-554272,Cu3SbS3,-0.259151417949865
mp-554614,Cu3(AsO4)2,-1.312015413846154
mp-554748,V2Cu3O8,-1.6499443784615382
mp-673105,Cu3(P2O7)2,-2.022647966122448
mp-679930,Cu3P15I2,-0.12284646448214201
mp-758229,TiCu3O4,-1.719661149166666
mp-759544,In3Cu3O8,-1.467939466428571
mp-760120,Cu3(OF)2,-1.26594129875
mp-760179,Cu3(OF)2,-1.277398292142857
mp-1043118,Cu3(MoO3)4,-1.648708938947369
mp-1216184,Y(CuS)3,-1.0048013190625
mp-1216202,Y(CuSe)3,-0.8723855278124931
mp-1216225,Y(CuTe)3,-0.6827849871428561
mp-1216740,Tm(CuS)3,-1.001287381919642
mp-1216875,Tm(CuTe)3,-0.573168661785721
mp-1217841,Tb(CuSe)3,-0.9353010690997021
mp-1217848,Tb(CuS)3,-1.010130214062499
mp-1217851,Tb(CuTe)3,-0.609011887500019
mp-1219189,Sm(CuTe)3,-0.5973398869643021
mp-1219520,Sc(CuS)3,-0.9260874397767851
mp-1219527,Sc(CuSe)3,-0.777428081383931
mp-1222528,Lu(CuS)3,-0.9902187878720221
mp-1224142,Ho(CuTe)3,-0.5899708237500031
mp-1224178,Ho(CuS)3,-1.005112281205354
mp-1224980,FeCu3S8,-0.5238990224999991
mp-1225120,Er(CuS)3,-1.001650598824403
mp-1225130,Er(CuTe)3,-0.5800986561904761
mp-1225395,Dy(CuTe)3,-0.605691483571425
mp-1225403,Dy(CuSe)3,-0.8714508642410791
mp-1225724,Dy(CuS)3,-1.008076848348214
mp-1226384,Gd(CuS)3,-0.9921145540625
mp-1652764,Co4(CuO4)3,-0.9327754610526311
mp-29343,NaCu3F7,-2.036233973636364
mp-752898,LiCu3F7,-2.03629788560606
mp-756188,LiCu3O4,-1.150572486041666
mp-1228194,Al6CoCu3,-0.321334645999999
mp-707874,Ba7Cu3H17,-0.507776227268518
mp-1225772,Cu3Pd13S7,-0.314113620095107
mp-1225801,Cu3SbSe4,-0.13332108546875002
mp-29211,V4Cu3S8,-0.9783288660000001
mp-504928,NaCu3Te2,-0.266854584166668
mp-753563,Co9Cu3O16,-1.052581918928571
mp-757299,Co21Cu3O32,-1.290592405535713
mp-1225222,Er(CuS)3,-0.999781351681546
mp-1101124,TiCu3O4,1.229839125833333
mp-1216938,TiCu3O4,-1.577731477916666
mp-1222508,Lu(CuS)3,-0.838550018050584
mp-1224675,Ho(CuS)3,-0.862139519776783
mp-553303,CsCu3O2,-0.9694350532758621
mp-7786,CsCu3S2,-0.6124818376041661
mp-1186162,NaCu3Te2,-0.29098976333333504
mp-1221881,Mn2AlCu3,0.03745522735632
mp-1221894,Mn2GaCu3,-0.031481999137930004
mp-1222617,Li2ZnCu3,-0.12681294444444402
mp-1222673,Li2GaCu3,-0.18075479388888901
mp-1222687,Li2Cu3Ge,-0.177844663611111
mp-14205,K3Cu3As2,-0.29791358959375003
mp-33737,Mn3Cu3O8,-1.4737661195566512
mp-7439,K3Cu3P2,-0.407285519650297
mp-28752,Ta7Cu3O19,-2.883643432287355
mp-1105186,Cu3B5Pt9,-0.249354231911765
mp-1353425,Y(CuS2)3,-0.5371979755156271
mp-17691,Cu3SbS3,-0.265667770271294
mp-607291,Cu3BiS3,-0.275765569598212
mp-1025043,UAl2Cu3,-0.030452839999998003
mp-1206184,CeAl2Cu3,-0.29771264833333505
mp-1207556,YbGa2Cu3,-0.347933045833331
mp-1207570,YbAl2Cu3,-0.386068554166667
mp-1216696,UGa2Cu3,0.083847299166667
mp-1219079,SmCo2Cu3,-0.023745774166667
mp-1222942,LaCu3Ni2,-0.23386799916667103
mp-1225157,EuCu3Pd2,-0.3569039225
mp-568354,DyGa2Cu3,-0.37012426246211505
mp-10746,Mg2Cu3Si,-0.21244738499999902
mp-1188322,V2Cu3Sb4,-0.15163788055555502
mp-1199930,Y2Co14Cu3,-0.0015488744736840002
mp-1222029,Mn2GaCu3,-0.16531622149425101
mp-1222088,Mn2Cu3Ge,0.080146565689654
mp-1222187,Mg2Cu3Ge,-0.21521549416666702
mp-7775,U2AlCu3,0.028502937500001
mp-1181705,Cu3SnAu,0.104271397499999
mp-1103953,Nb2Cu3O8,-2.002704752307692
mp-1178189,La8Cu3O16,-3.058845543703703
mp-1178469,Cu3OF5,-1.5909252111111112
mp-1181714,Cu3(IN)4,0.37137059727272703
mp-1181845,Cu3(IN)4,-0.29501112909090904
mp-1181868,Cu3(P3O16)2,-0.8900566250696861
mp-1190666,Cu3(P2O7)2,-1.9743319480272101
mp-1193512,Cu3(I3O10)2,-0.6949368224137931
mp-1193763,Cu3Mo2O9,-1.474512206785715
mp-1204313,Cu3(P3O16)2,-0.903020209947735
mp-1207346,Cu3NiF6,-1.4168502370000011
mp-1212347,Pr2(CuSn)3,1.721456368958333
mp-1238911,Cu3NiF6,-1.6163586620000001
mp-1277660,Co4(CuO4)3,-0.9334470231578951
mp-1371146,La8Cu3O16,-1.744023925185185
mp-1402254,Cu3(TeO5)2,1.810537911777777
mp-21209,Cu3(AsO4)2,-1.307728772692308
mp-2725306,NaCu3O4,-1.097931293922414
mp-4093,Cu3(PO4)2,-1.866838594560439
mp-504747,V2Cu3O8,-1.656074128461539
mp-675539,Na7Cu3O8,-1.4205063166475091
mp-705842,Fe9Cu3O16,-1.419058577857142
mp-726771,Cu3(IN)4,-0.09501868454545401
mp-753387,Li2Cu3F8,-2.191655164102563
mp-755032,Cu3(TeO5)2,-1.083050410888889
mp-755349,Cu3OF5,-1.5937823038888892
mp-758101,Li4Cu3F10,-2.376950572156861
mp-772942,Cu3(P2O7)2,-1.972791708979591
mp-867599,Li2Cu3F9,-2.133499112619051
mp-883022,Li2Cu3F9,-1.466847046904765
mp-888651,La8Cu3O16,-2.238794212962963
mp-997504,Cu3OF5,-1.613043275555555
mp-1042691,Cu3(SbO3)4,-1.531816421052631
mp-1043067,Co4(CuO4)3,-0.9438927352631571
mp-1043077,Cu3(WO3)4,-1.67799205736842
mp-1043136,Cr4(CuO4)3,-1.5871502636842112
mp-1043303,Fe4(CuO4)3,-1.144172718421053
mp-1043320,Cu3(NiO3)4,-0.726218762105262
mp-1275750,Mn4(CuO4)3,-1.412599461143376
mp-1343618,Cu3(MoO3)4,-1.633843892105264
mp-1345714,Ti4(CuO4)3,-2.471766613859649
mp-1367462,V4(CuO4)3,-1.86065644263158
mp-1375641,Cu3(SnO3)4,-1.597511134736842
mp-1379684,Cu3(GeO3)4,-1.550683862631578
mp-560273,Cu3WO6,-1.35775522925
mp-21861,Cu3TeO6,-1.101362166916668
mp-2767725,Co9Cu3O16,-1.234326876071429
mp-21784,Mn3Cu3O8,-1.491604555985222
mp-759717,Li2Cu3F8,-2.193532212371794
mp-10748,TaCu3S4,-0.8680332296666661
mp-20545,Cu3AsS4,-0.26039287171875003
mp-21855,VCu3Se4,-0.5719401107812501
mp-3762,VCu3S4,-0.8562810200000001
mp-4043,NbCu3Se4,-0.596006779531249
mp-4081,TaCu3Se4,-0.5959828879479191
mp-5621,NbCu3S4,-0.847748116249999
mp-9295,TaCu3Te4,-0.47451112924999705
mp-991652,VCu3Te4,-0.45333379958333303
mp-991676,NbCu3Te4,-0.502529962083333
mp-504884,Cu3AsS3,-0.24662664051091102
mp-647606,Cu3SbS3,-0.24465993812843703
mp-1105594,La3Cu3Sb4,-0.9150885645000001
mp-1105827,Pr3Cu3Sb4,-0.8782307314999991
mp-1105893,La3Cu3Bi4,-0.754208793499998
mp-1105955,Er3Cu3Sb4,-0.787838637499999
mp-1106051,Y3Cu3Sb4,-0.8238719435
mp-1188547,Tb3Cu3Sb4,-0.8436492455000001
mp-1188666,Sm3Cu3Sb4,-0.870023949
mp-1188951,U3Cu3Sb4,-0.40385195750004005
mp-1189135,Dy3Cu3Sb4,-0.794126390999987
mp-1189165,Ce3Cu3Sb4,-0.7815127139999981
mp-1189310,Ho3Cu3Sb4,-0.7789817489999981
mp-1189617,Gd3Cu3Sb4,-0.827454231
mp-1189666,U3Cu3Sn4,-0.031155239999997003
mp-1210067,Nd3Cu3Bi4,-0.5715844922500021
mp-3435,Nd3Cu3Sb4,-0.8819578227499981
mp-567502,Ga8Cu3Mo2,-0.18789055519230702
mp-568017,Ga8Cu3W2,-0.117008091538462
mp-570621,V2Ga8Cu3,-0.22288324038461402
mp-1147612,Mg(CuN)3,0.261651148869049
mp-1147674,Li(CuN)3,0.5053487193792521
mp-1147701,Cu3NF3,-0.8824094957142861
mp-1147702,Li(CuO)3,-1.101556936904762
mp-1147731,In(CuN)3,0.568128558749998
mp-1147771,Al(CuN)3,-0.082109512678568
mp-1206517,Cu3PdN,0.036469496142856
mp-1207091,Cu3RuN,0.5111324889999991
mp-1207194,Cu3RhN,0.253803012999998
mp-1232306,Sc(CuN)3,-0.151875234285714
mp-1232314,Ga(CuN)3,0.327832628749999
mp-1147653,CaCu3O4,-1.56071767125
mp-1214552,Ba4Cu3Si20,-0.213950663148148
mp-669542,Ba4Cu3Ge20,-0.27517248351851803
mp-756009,NaCu3O4,-1.116963513922414
mp-649627,Cu3SbS4,0.182484819843748
mp-21457,Ti3Cu3O,-0.9360247642857141
mp-1147629,Cu3PF12,-2.038342374248512
mp-1147660,Cu3AsF12,-1.844680330781249
mp-1232290,Cu3SbF12,-2.04949965375
mp-1216078,Y2Cu3Si,-0.44464190999999903
mp-1218103,Ta4(CuNi3)3,-0.229647244458337
mp-1222114,MgCu3O4,-1.395015355208332
mp-1223291,La2Cu3Ni,-0.24332071833333502
mp-1225061,Er2Cu3Si,-0.45667942444444704
mp-868046,Fe9Cu3O16,-1.4022556335714271
mp-22171,Cu3SbS4,-0.291329997031251
mp-3345,Cu3AsS4,-0.27387824234375
mp-3934,Cu3PS4,-0.36257831302827204
mp-5756,Cu3PSe4,-0.202158093028272
mp-640885,Er(CuTe)3,-0.622932019761906
mp-640889,Tm(CuTe)3,-0.6185059496428661
mp-649957,Cu3Mo2O9,-1.4773587758928581
mp-1404389,NaCu3O4,-1.082075233922414
mp-1337126,Al(CuO2)3,-0.7630633865
mp-1025560,Ce2(CuGe)3,-0.43017501812499903
mp-1206102,Pr2(CuGe)3,-0.5390127679166661
mp-1222246,Mg2Cu3Ge,-0.137138185833335
mp-1048799,Y2(CuO2)3,-1.9996239509090898
mp-1226691,Cu3(BO3)2,-1.749856337954545
mp-1329157,Al2(CuO2)3,-1.75783324409091
mp-755255,Cu3OF5,-1.5964338016666662
mvc-11882,Al(CuO2)3,-0.851528898499999
mp-1216729,UCu3Pd2,-0.195082266111114
mp-1219819,PrCu3Pd2,-0.379238215277777
mp-1220182,NdCu3Pd2,-0.390744541249999
mp-674310,Cr4Cu3Se8,-0.6701698865833331
mp-675546,Cr4Cu3Te8,-0.40653323888888804
mp-1206240,Sm2(CuSn)3,0.594917580624999
mp-1228668,Ba2(CuO2)3,-1.6656739209090912
mp-760799,LiCu3F10,-1.715321152976192
mp-761893,Li2Cu3F7,-2.133092425277775
mp-2514049,Tm(CuTe)3,-0.6240276321428591
mp-2717767,Er(CuTe)3,-0.627276983690478
mp-1218215,Ta8(CuS8)3,-1.112553872819046
mp-1220196,Nd4Cu3Ni,-0.220736813749999
mp-1225795,Cu3AsS4,-0.19072219194335802
mp-760786,Li2Cu3F11,-1.974703829770833
mp-1203515,Cu3PO7,-1.357140063603895
mp-780403,NaCu3O2,-0.884623894813218
mp-1202614,Cu3SO8,-1.070074541041667
mp-1213519,Cu3SeO8,-0.8283917876953121
mp-1352540,Y2(CuS2)3,-1.038565685397729
mp-29476,Cu3SbSe3,-0.20230619102678402
mp-639719,Cu3Mo2O9,-1.471692210535715
mp-980066,Sm2(CuAs)3,-0.905126596249999
mp-1182223,BaCu3O4,-1.063738006249999
mp-1225514,ErGa2Cu3,-0.41214160055555704
mp-1225549,LaAl2Cu3,-0.404831059166665
mp-1226644,CeAl2Cu3,-0.398093601666668
mp-1226676,CeGa2Cu3,-0.38346043833333404
mp-3988,BaCu3O4,-1.45664853125
mp-546449,BaCu3O4,-1.090574972499999
mp-552089,Sr2Cu3O5,-1.8400379805000011
mp-887324,NaCu3O4,-1.085033841422413
mp-25225,Ba2(CuO2)3,-1.7294137845454531
mp-1217029,TlCu3Te2,-0.21395566631944501
mp-754878,Cu3OF5,-1.597818872777778
mp-760825,LiCu3F10,-1.680459395833332
mp-1104253,Lu3Ga8Cu3,-0.43426345142857103
mp-1176398,Na2Cu3O4,-1.147848624750957
mp-5700,Sr2Cu3O5,-1.7871893305
mp-1101713,NaCu3O2,-0.9082705443965511
mp-28661,Ba2Cu3P4,-0.5922158242857131
mp-1225427,Dy2GaCu3,-0.40823232666666803
mp-1248857,Al14(CuSe8)3,-0.8418800285708851
mp-1258739,Al14(CuS8)3,-1.072241362864586
mp-1262123,Al13(CuS8)3,-0.9714250136848941
mp-1264143,Al13(CuSe8)3,-0.7696538866328121
mp-1362276,Al5(CuO4)3,-2.3329679725
mp-1372494,Y(CuO2)3,-0.9978938140000001
mp-675755,TiCu3O4,-1.7098972279166662
mp-675786,Cu3(BiI4)4,-0.606958952608696
mp-676349,Ga7(CuSe4)3,-0.595457698579547
mp-685943,Er7(CuTe4)3,-1.298697859242447
mp-686369,Ta22(CuS12)3,-1.276533301333331
mp-752615,Li4(CuO2)3,-1.522853394102564
mp-756095,NaCu3O4,-1.086233225172414
mp-758475,Li4(CuO2)3,-1.5423745567948721
mp-753572,Li2Cu3F8,-2.198646626410255
mp-759131,LiCu3F10,-1.744602749404764
mp-773466,NaCu3O4,-1.052201895172413
mp-1215759,Zr2(CuSb)3,-0.283382163749999
mp-1217218,U2Ga5Cu3,-0.10240533574999801
mp-1222774,Li(CuO)3,-1.019802951190476
mp-1227069,Ce2Cu3Sb4,-0.584057945555555
mp-1181685,Cu3H4SeO8,-0.9211980907714841
mp-1182221,Cr2Cu3(OF)12,-1.212736274827586
mp-1216187,ZnCu3(WO4)4,-1.791806916249998
mp-1216485,V4ZnCu3O14,-1.8965712686363632
mp-1217940,TaNbCu3O8,-2.077982565179487
mp-1222158,MgV4Cu3O14,-2.026821811590909
mp-1225783,Cu3Ag3(PS4)2,-0.304462018965772
mp-1226859,In4Cu3AgTe8,-0.36272024687499604
mp-1228773,Ba3Y3Cu3O10,-2.6374801052631582
mp-1233280,MgV4(CuO4)3,-1.8028055572500001
mp-1264182,AlV4(CuO4)3,-1.9817258185000002
mp-1265521,Y7Cu3(SiSe7)3,-1.283073460565257
mp-1334645,Y7Cu3(GeSe7)3,-1.228480301888786
mp-1344934,LiLa8Cu3O16,-1.687865444761906
mp-2216995,MgMn4(CuO4)3,-1.468357261836207
mp-2224770,MgCu3(TeO5)2,-1.4165474405208331
mp-2228442,MgV2Cu3O8,-1.8097197960714282
mp-2230202,MgCu3(MoO3)4,-1.62139316675
mp-2230754,MgCo4(CuO4)3,-1.1791588177499999
mp-2231232,Na7MgCu3O8,-1.413476868666062
mp-2231739,Na7MgCu3O8,-1.4614919512976399
mp-672258,CsHo2Cu3Se5,-1.3192155933067191
mp-719958,CsEr2Cu3Se5,-1.292787219876893
mp-754308,Li3Cu3(PO4)2,-2.067520114330356
mp-755049,Li3Cu3(PO4)2,-2.061887219330357
mp-755447,Li3Cu3(PO4)2,-2.065465028705357
mp-757881,Co3Cu3(TeO8)2,-1.0633452968055561
mp-758383,LiCu3(CO3)3,-1.4408679191666671
mp-758505,LiCu3(CO3)3,-1.457602618333333
mp-760337,Li16Mn15(CuO12)3,-1.978866559032841
mp-761098,Li3Cu3(PO4)2,-2.076267824955357
mp-762515,Li2Cu3(CO3)3,-1.571010862254901
mp-773135,Li3Cu3(PO4)2,-2.061750154017857
mp-774793,LiLa8Cu3O16,-3.067286839761905
mp-778772,Li3Cu3(PO4)2,-2.061782715892857
mp-780237,Li3Cu3(PO4)2,-2.068684915580356
mp-780321,Li3Cu3(PO4)2,-2.061407254330356
mp-858582,Li3Cu3(PO4)2,-1.623076263080356
mp-888265,LiLa8Cu3O16,-2.199198655833334
mp-2222792,BaMgCu3O4,-1.608058458333332
mp-1041169,MgCu3P3O13,-1.964921584946429
mp-1041176,ZnCu3P3O13,-1.8046068296964282
mp-1201167,Cs2ZrCu3F12,-2.743874588572797
mp-1202152,Cu3Ge(PO5)2,-1.897784809017857
mp-1355631,CaCu3P3O13,-2.068373932196428
mp-554177,La4Cu3MoO12,-2.676838259749999
mp-570706,CsTiCu3Se4,-0.951975477484833
mp-2217390,MgCu3AsS4,-0.469432968055554
mp-2222913,MgVCu3S4,-0.7397264583333321
mp-2223679,MgNbCu3S4,-0.6435138638888881
mp-1216768,Tl2FeCu3Te4,-0.280458348333334
mp-1216803,U2Cu3NiGe4,-0.236289624999998
mp-1216837,Tl2FeCu3S4,-0.47944457766666704
mp-1216847,Tl2FeCu3Se4,-0.43152910660416804
mp-1217046,U2Cu3Si4Ni,-0.35656752199999703
mp-1221766,MnCr8Cu3S16,-0.612046572426108
mp-1225773,Fe2Cu3(CN)12,0.638456582413793
mp-1226059,Cr8CoCu3Se16,-0.7313407316964281
mp-1226931,Co2Cu3(CN)12,0.45055855724137706
mp-1228066,AlTl2Cu3Se4,-0.448475757500003
mp-1228465,Ba2Y(CuO2)3,-2.015101660833333
mp-1228546,Ba2Pr(CuO2)3,-1.9712510434722232
mp-1043310,CaCu3(WO3)4,-1.829933195999999
mp-1045829,AlCu3(NiO3)4,-1.00328239
mp-1176748,LiCu3(SiO3)2,-2.117928271111111
mp-1180871,KCu3(AsO5)2,-1.290424820765626
mp-1191092,Ba2NaCu3S5,-1.218905568534482
mp-1191259,Cu3Bi2(PO7)2,-1.51767068520408
mp-1207920,V2Cu3H2O9,-1.090516255468751
mp-1216705,V2Cu3NiO6,-1.6193945612499991
mp-1216789,V2Fe(CuO2)3,-1.654883819166666
mp-1218005,Ta2Ti2(CuO4)3,-2.571660571649123
mp-1218860,Sr6Tl3Cu3O16,-1.573841284285715
mp-1226198,Co4Cu3(NiSe6)2,-0.592370703482142
mp-1226645,Cr4In2(CuSe4)3,-0.6785089834027771
mp-1228333,Ba6Cu3Hg3O13,-1.886004943700002
mp-1278182,YMn4(CuO4)3,-1.839307456586206
mp-1286204,CaMn4(CuO4)3,-1.7194032945862072
mp-1638973,Mn4Cu3BiO12,-1.535797453586207
mp-1979856,Mn4Zn(CuO4)3,-1.447421703586207
mp-557136,Cu3Se2(ClO3)2,-1.053057822668269
mp-558193,K2Cu3(AsO3)4,-1.570008463071429
mp-572313,Cu3Te2(BrO3)2,-1.121687574871795
mp-581778,Rb2CeCu3Te5,-0.8717317907575751
mp-641116,GdMn4(CuO4)3,-1.757655372086206
mp-721062,V2Cu3H6O11,-1.4849809173863622
mp-756799,Ti2Nb2(CuO4)3,-2.450323868245615
mp-756875,Li4NbCu3O8,-1.854851992083333
mp-1226848,Ce4Cu3(SO)4,-2.469957549333332
mp-1042435,Ba2AlCu3O8,-1.745410530714285
mp-1214453,BaCa2Cu3O5,-1.919353656363636
mp-1214585,Ba2Pr(CuO2)3,-2.198976620138889
mp-1214613,Ba2YCu3O8,-2.049323677857142
mp-1228413,Ba2La(CuO2)3,-2.223393775416667
mp-21868,Ba2Lu(CuO2)3,-2.247971449722222
mp-22215,Ba2Y(CuO2)3,-2.229420791666667
mp-505315,Ba2LaCu3O8,-2.043873508928571
mp-614964,Ba2PrCu3O8,-2.020367621547618
mp-614981,Ba2Nd(CuO2)3,-2.211208898958333
mp-616166,Ba2Ho(CuO2)3,-2.243011351249999
mp-622576,Ba2Sm(CuO2)3,-2.22244960375
mp-1329989,YCu3(WO4)6,-1.876730294852941
mp-1330191,Y2Cu3(WO4)6,-2.1823504298571432
mp-560136,Cu3B4Pb2O11,-2.006256045833331
mp-1101883,Cu3N4Cl4O,1.18410316125
mp-1214137,Ca2La2Cu3O8,-2.429422213333333
mp-23085,Ba2Cu3(ClO2)2,-1.8920105490909092
mp-23129,Ba2Cu3(BrO2)2,-1.7906236781818181
mp-23133,Sr2Cu3(BrO2)2,-1.791332525454545
mp-547517,Sr2Cu3(ClO2)2,-1.8853649245454551
mp-549580,Sr2Cu3(IO2)2,-1.268428751818182
mp-7112,Sr2Cu3(SO)2,-1.589971600555555
mp-1047107,CaCu3(P2O7)2,-2.296780668344155
mp-1047150,ZnCu3(P2O7)2,-2.078048157435063
mp-1178639,Zr2Cu3(O8F7)2,-1.068640541142857
mp-1194546,Cs2Cu3SnF12,-2.442241901350574
mp-1195349,Cu3Ag2P2O9,-1.5968069018043152
mp-1195388,Cs2TiCu3F12,-2.695451643202426
mp-1196031,Rb3Cu3Cl8O,-1.434706170333334
mp-1196135,Cs3Cu3Cl8O,-1.443152039597701
mp-1198918,Rb2Cu3(P2O7)2,-2.2359671899378872
mp-1200516,In2Cu3(SeO3)6,-1.300407354048133
mp-1203571,Cu3Bi2(PO7)2,-1.514923950204081
mp-1203611,Ga2Cu3(SeO3)6,-1.333910136519397
mp-1204488,Cu3H10(C4O7)2,-0.9934155344999991
mp-1204774,Cu3NiP2O9,-1.802985568785715
mp-1205226,Zr2Cu3(O8F7)2,-1.157460665285715
mp-1226093,Cu3Bi2S3Br2,-0.570192924749999
mp-1337388,Ba3Y5(CuO5)3,-2.789447461057693
mp-1349320,Mg3Cu3(AsO4)4,-1.8580413971153842
mp-1350669,Zn3Cu3(AsO4)4,-1.519146611923076
mp-23733,Cu3H2(CO4)2,-1.335737794166667
mp-26823,Li2Cu3(P2O7)2,-2.212279401749481
mp-555937,Ca3Cu3(AsO4)4,-2.027042314230769
mp-558202,Fe2Cu3(SeO3)6,-1.25126374255388
mp-558486,Fe2Cu3(SeO3)6,-1.239891948243535
mp-561012,Sr3Cu3(PO4)4,-2.629317884560439
mp-566150,In2Cu3(PO4)4,-2.1529909406761902
mp-6118,Ca3Cu3(PO4)4,-2.620999984945054
mp-638252,Cs2Cu3(P2O7)2,-2.240625920777468
mp-643793,Cu3H2(OF2)2,-1.5301407106818181
mp-696778,Cu3Mo2(HO5)2,-1.439042861029411
mp-704317,K2Cu3(MoO4)4,-1.77147572218
mp-761248,LiCu3P3O11,-2.04106732401455
mp-16435,Ba3Sc4(CuO4)3,-2.887634432272727
mp-679985,Ba3In4(CuO4)3,-1.9581004728030291
mp-769514,Li9Mn12Cu3O32,-1.886956794735221
mp-1043184,V4Zn(CuO4)3,-1.8404753295
mp-1045776,AlV4(CuO4)3,-1.882619371500001
mp-1045778,YV4(CuO4)3,-2.2016435705
mp-1233672,MgV4(CuO4)3,-1.937413326750001
mp-1275837,CaCo4(CuO4)3,-1.3159052785
mp-757045,Ti3Nb(CuO4)3,-2.457461196842105
mp-1045459,Ba2CaCu3F14,-2.8912213805
mp-1045620,Ba2ZnCu3F14,-2.61880406475
mp-1197797,K3Ta2Cu3S8,-1.223357986963542
mp-1198048,Li2Cu3(Se2O7)2,-1.312760364827898
mp-1200105,K3Ta2Cu3Se8,-1.078351130010419
mp-1202743,K3Nb2Cu3Se8,-1.07088447409375
mp-1202993,Cu3P4Pb3O16,-2.114238172060439
mp-1204064,Cu3Ag5(PO4)4,-1.652477563996598
mp-1204687,Cu3P2H2O9,-1.748978386517857
mp-1213777,Cs2Cu3C3N7,-0.08913994595402401
mp-1217338,Ti2Cr4(CuSe4)3,-0.904531323085317
mp-1219864,Rb3Cu3Bi8Se15,-0.734066071643319
mp-556787,K2Cu3S3O13,-1.7473489092619041
mp-560493,Ba2V(CuS2)3,-1.308857779999999
mp-560776,Sr3Cu3(PO4)4,-2.628921418406592
mp-581419,K3Nb2Cu3S8,-1.196502549796875
mp-1215824,ZnCr8Cu3Se16,-0.7779419634821411
mp-1216358,VCu3Te3Se,-0.518270894042967
mp-1217996,TaCu3Se3S,-0.7809892127330721
mp-1221752,MnCr8Cu3S16,-0.938700049211822
mp-1226091,Cr8Cu3NiS16,-0.9142838549999981
mp-2222796,MgCu3AsS4,-0.45403592694444306
mp-2222826,MgNbCu3S4,-0.6602458438888881
mp-2223640,MgVCu3S4,-0.7280757494444441
mp-2232994,MgMn3Cu3O8,-1.42090123391954
mp-557510,Cu3TeS3Cl,-0.24469297828507602
